waktu,id,username,teks
2021-10-05 13:05:46,1445374656555347976,°Kamila°• ia •,b'@O325LVXNTER Aku 2 2 nya sinovac yonn'
2021-10-05 13:04:58,1445374455300067334,Puskesmas Kecamatan Taman Sari,"b'*Sinovac*\n1. Kantor RW 02 Mabes (Lapangan UMS) (Hanya Dosis 2, Dosis 1 bumil Non DKI, Dosis 1 remaja &lt;18th Non DKI,\xe2\x80\xa6 https://t.co/Vqgm2GXNfp'"
2021-10-05 13:01:19,1445373535229075461,Intan Permata Deli,b'@irma_maeng Sinovac atau Astra?'
2021-10-05 13:00:07,1445373235315580931,info banyuwangi,"b'Kedatangan 1,8 Juta Dosis Vaksin Sinovac, Pemerintah Pastikan Stok Vaksin\xc2\xa0Aman https://t.co/lwui1rSySi'"
2021-10-05 12:58:41,1445372872965251074,Selina Kyle,b'@orynitamashelo Emang gitu sinovac. Aku malah ngantuk doang.'
2021-10-05 12:54:49,1445371901983870978,Clara || WINNER 🍀||,"b'@RomaWafelo @288gr @BAEKSEUN6 @bertanyarl Aku sinovac, rekomendasi dari dokter karena ada riwayat alergi berat.'"
2021-10-05 12:53:56,1445371676997263365,Danti Kayaknya,"b'@uruhana Sinovac han, aman2 aja Alhamdulillah'"
2021-10-05 12:52:59,1445371437582151687,mey'⚲ JAY,b'@bumblekook @bertanyarl nah iya. kita yg awal\xc2\xb2 vaksin dpet nya ya sinovac.. dia kira menu makanan apa bisa pilih pi\xe2\x80\xa6 https://t.co/W8earUcJSX'
2021-10-05 12:51:56,1445371175224242181,チ。💉(2/2),b'wkwk sumpah sok keren banget. gue dapet vaksin sinovac ya karna konsultasi dulu ke dokter. karna ada penyakit bawaa\xe2\x80\xa6 https://t.co/ony3PT2u7b'
2021-10-05 12:50:52,1445370905207578630,aida abdullah,"b'RT @orewashuib: Kes ni patient 1st dos sinovac, dtg nk minta tukar vaksin sbb post vaksin kena salmonella. Tgk kes dia mmg xperlu tukar tp\xe2\x80\xa6'"
2021-10-05 12:50:28,1445370804556890123,Bidhumas Polda Kepri,"b'Hallo Sahabat Humas ....\nAYO VAKSIN !\n\nSINOVAC dosis 1 dan dosis 2 ,\nAZTRAZENECA dosis 2 \nMODERNA dosis 1\n\nDI MAKO\xe2\x80\xa6 https://t.co/c2kseqY4nV'"
2021-10-05 12:47:03,1445369947060772866,Jerawat Kapolri,b'RT @depokita: Telah dibuka pendaftaran vaksinasi di Galeri Kertas Studio Hanafi periode 16-17 Oktober 2021 menggunakan jenis vaksin Sinovac\xe2\x80\xa6'
2021-10-05 12:35:25,1445367019134611461,Tukang Retweet,"b'RT @pakne_sarah: TOA masjid mengumumkan acara vaksinasi massal besok, sinovac dosis 1.\nSasaran, umum dan pelajar (12 th ke atas).\nTempat, s\xe2\x80\xa6'"
2021-10-05 12:35:22,1445367004047626247,Slash_007,"b'RT @pakne_sarah: TOA masjid mengumumkan acara vaksinasi massal besok, sinovac dosis 1.\nSasaran, umum dan pelajar (12 th ke atas).\nTempat, s\xe2\x80\xa6'"
2021-10-05 12:31:35,1445366055635853318,Radio Suara Pasuruan FM 107,b'#pasuruannewsupdate Kab Pasuruan kembali menjadi sasaran serbuan vaksinasi TNI.\n\nSebanyak 8000 dosis vaksin sinovac\xe2\x80\xa6 https://t.co/fACiKCRhyU'
2021-10-05 12:28:28,1445365269703004163,abbe,"b'Yassss akhirnya vaksin ke 2 selese, anjay jg sinovac kaga ada efek sampingnya uhuy semoga'"
2021-10-05 12:26:44,1445364831507259401,Jerawat Kapolri,b'RT @depokita: Telah dibuka pendaftaran vaksinasi di RSIA Asyifa Depok menggunakan jenis vaksin Sinovac.\xe2\x80\x89\n\xe2\x80\x89\nLink pendaftaran: https://t.co/3\xe2\x80\xa6'
2021-10-05 12:23:53,1445364116256743425,Azam Kahar,b'RT @knz_mp_: Geng Sinovac mmg kena ready tambah ambik 1 dose Pfizer la nampak gayanya ni. https://t.co/c8rI20E5iK'
2021-10-05 12:23:45,1445364082656243720,Trisatria Noor R🏆Cempyens of Yurop!💙,b'Melihat berita Coldplay mau World Tour lalu teringat diri ini diencus Sinovac. Sad.(?)'
2021-10-05 12:22:42,1445363816670253061,IG - satukanalcom,"b'Kota #Blitar Dapat Bantuan 30 Ribu Vaksin\nhttps://t.co/WFkP8bktfO, #Blitar \xe2\x80\x93 Kota #Blitar akan menerima bantuan 30.\xe2\x80\xa6 https://t.co/BmR4pE1TZX'"
2021-10-05 12:22:19,1445363721212071945,Encik Fateh,"b'RT @usim: Semua staf perlu memastikan melepasi hari ke-14 dari tarikh suntikan dos kedua vaksin Pfizer, AstraZaneca atau Sinovac atau melep\xe2\x80\xa6'"
2021-10-05 12:18:31,1445362766936621058,Hasna A,b'Akhirnya nemu tempat vaksin sinovac dosis 2'
2021-10-05 12:14:20,1445361713864269828,ً,b'@convomf vaksinnya sinovac yaa?'
2021-10-05 12:14:01,1445361634923270154,Potabee,b'@kswboo Soalnya dulu aku sinovac wkwkwk'
2021-10-05 12:06:49,1445359823105638400,K Y A 👑 | 👩‍🏫‍English Tutor,b'RT @formad_ugm: Layanan Vaksinasi untuk umum dengan Vaksin Sinovac Dosis 1 &amp; Dosisi 2\n\n\xf0\x9f\x97\x93\xef\xb8\x8f : Senin - Kamis\n\xe2\x8f\xb0 : 08.00 - 12.00\n\xf0\x9f\x93\x9d : Kuota 200 p\xe2\x80\xa6'
2021-10-05 12:05:46,1445359557971099652,Bang Bei ⚓🌊🛥🌊⚓,b'@KemenkesRI Selamat malam bpk/ibu yang memangku jabatan tentang pemberian vaksin izikan saya bertaya apakah ada dis\xe2\x80\xa6 https://t.co/le4f9YL73l'
2021-10-05 12:05:33,1445359504103600138,dise,b'@egkusahkepoo binguuungg nyari vaksin dosis ke 2 sinovac dmn huhuhuhu'
2021-10-05 12:04:50,1445359320422436882,@S1B4d,b'RT @FaGtng: Pelaksanaan vaksinasi yg dilakukan terbagi 7 bagian yg berasal dari Puskesmas Dinas Kesehatan Kota Ambon dan tim dari TNI. \n\nVa\xe2\x80\xa6'
2021-10-05 12:02:08,1445358640869740545,Potabee,b'@kswboo Emg pake merk vaksin apa ka? Klo aku waktu itu sinovac'
2021-10-05 11:59:41,1445358023984115714,Dahlan Ramadan,"b'RT @pakne_sarah: TOA masjid mengumumkan acara vaksinasi massal besok, sinovac dosis 1.\nSasaran, umum dan pelajar (12 th ke atas).\nTempat, s\xe2\x80\xa6'"
2021-10-05 11:59:13,1445357910339440644,alek,b'@bootesarc MENDING YG MANA mksudku\n\nsinovac atau yg namanya dari p itu\n\naku lupa \xf0\x9f\x98\x81'
2021-10-05 11:58:56,1445357838239293442,Des🐻,b'@bertanyarl Kenapa emangnya dengan sinovac?!!'
2021-10-05 11:56:56,1445357335119990786,Danur Jong,"b'RT @laksmanaspy: VAKSIN DAN BLUETOOTH SUPPORT 5G !!\nVaksin yang berafiliasi dengan bluetooth adalah ASTRAZENECA, PFIZER, MODERNA kecuali SI\xe2\x80\xa6'"
2021-10-05 11:56:23,1445357194770202631,Irul,"b'RT @pakne_sarah: TOA masjid mengumumkan acara vaksinasi massal besok, sinovac dosis 1.\nSasaran, umum dan pelajar (12 th ke atas).\nTempat, s\xe2\x80\xa6'"
2021-10-05 11:56:15,1445357162633392129,alek,b'kalo vaksin tu mending sinovac atau pzjehtjwkfjwjdjs itu sih'
2021-10-05 11:55:48,1445357049135525889,naf🌻,b'@bertanyarl Ya kalo adanya di daerah itu yang sinovac masa mau marah2 pengennya yang lain? Mau daftar di kota lain\xe2\x80\xa6 https://t.co/Zmpr6hexgA'
2021-10-05 11:55:39,1445357010711502848,🦈 SUROBOYOFESS 🐊,"b'-rek info dong, ada yang tau vaqsin di sda buat besok? Vaqsin kedua ya makasih (sinovac)'"
2021-10-05 11:55:34,1445356989878456322,🐰 chan num | rest,b'@queenhaluuu Ak masi piyik jd dikasi sinovac kak awoakaoakaoak \xf0\x9f\x98\xad'
2021-10-05 11:55:33,1445356985658974211,put🐣| 🆔️ -sangat ia❗,"b'@queenhaluuu sinovac sih kak, serius gak sakit pas ditusuk'"
2021-10-05 11:54:06,1445356622088343560,emma noorkumalasari,b'RT @IeqaZahab: need Help !!!! \nkat mana area PJ yg available utk vaksin Sinovac ? aritu trpaksa cancel 2nd dose sbb +ve Covid. tp smpai skr\xe2\x80\xa6'
2021-10-05 11:53:16,1445356412071145474,meng sinis,"b'@bertanyarl kmarin2 pada takut efek vaksin selain sinovac, pada gamau vaksin, skrang udh pake sinovac malah dikatain. Maumu ap\xf0\x9f\x91\x89\xf0\x9f\x91\x88'"
2021-10-05 11:51:09,1445355878790537224,Rizky.,"b'Wkwkwk comment aja nder vaksin selain sinovac berpotensi jadi titan biar dia ketar ketir. Aneh, emang lo paling top\xe2\x80\xa6 https://t.co/Kp1xGfZvcF'"
2021-10-05 11:51:03,1445355854199283712,Norliza Abdul Aziz,"b'RT @ArifAzi65692370: @AimanPsikologi Saya dan isteri dapat Covid-19 selepas 15 hari terima dos ke-2 Sinovac, sudah lebih sebulan masih belu\xe2\x80\xa6'"
2021-10-05 11:51:01,1445355845009559552,s olivia,"b'@convomfs ""ini vaksinnya sinovac ya""'"
2021-10-05 11:50:25,1445355692806709248,dinda⁷🌸,b'RT @formad_ugm: Layanan Vaksinasi untuk umum dengan Vaksin Sinovac Dosis 1 &amp; Dosisi 2\n\n\xf0\x9f\x97\x93\xef\xb8\x8f : Senin - Kamis\n\xe2\x8f\xb0 : 08.00 - 12.00\n\xf0\x9f\x93\x9d : Kuota 200 p\xe2\x80\xa6'
2021-10-05 11:46:53,1445354804365037573,Humas Polsek Sanden,b'Aipda Sutrisno bersama bersama Bintara Remaja BKO Polsek Sanden melaksanakan monitoring kegiatan Vaksinasi Covid -1\xe2\x80\xa6 https://t.co/IkqKhwkfm0'
2021-10-05 11:46:19,1445354662580736005,ً,b'@Moonlandd1 ohh wkwkwk maap maap kak \xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb sinovac si aku tadi'
2021-10-05 11:46:18,1445354658336174085,Txtdariugm,b'RT @formad_ugm: Layanan Vaksinasi untuk umum dengan Vaksin Sinovac Dosis 1 &amp; Dosisi 2\n\n\xf0\x9f\x97\x93\xef\xb8\x8f : Senin - Kamis\n\xe2\x8f\xb0 : 08.00 - 12.00\n\xf0\x9f\x93\x9d : Kuota 200 p\xe2\x80\xa6'
2021-10-05 11:44:22,1445354172459536391,Djerloli Kleden,"b'Hongkong:\nPopulasi: 7,5 juta.\nJumlah kasus Covid: 7 (24 Sep 2021)\nRata-rata 7 hari terakhir: 3 kasus\nVaksinasi: 57%\xe2\x80\xa6 https://t.co/OSy276Yiq6'"
2021-10-05 11:43:15,1445353892032749570,34t4100,b'RT @FaGtng: Pelaksanaan vaksinasi yg dilakukan terbagi 7 bagian yg berasal dari Puskesmas Dinas Kesehatan Kota Ambon dan tim dari TNI. \n\nVa\xe2\x80\xa6'
2021-10-05 11:41:13,1445353379027247106,🇲🇾Nizam_Ewo🇲🇾,b'Geng Sinovac mmg kena ready tambah ambik 1 dose Pfizer la nampak gayanya ni. https://t.co/c8rI20E5iK'
2021-10-05 11:40:03,1445353087019806730,JabMeDaddy 🏴,b'RT @FIZITHEGREAT: @khairul_hafidz hak alah doc ni.. ok jom debat.. kenapa lepas amik sinovac langsung tiada penambahan size zakar ? mereka\xe2\x80\xa6'
2021-10-05 11:36:53,1445352290131406854,ikaa ☀,b'@helgagani Sm sekolahan di pilihin yg sinovac'
2021-10-05 11:34:21,1445351648847544321,widd 🍀,b'\xe2\x80\x9cVaksin nya sinovac ya kak\xe2\x80\x9d HAH \xf0\x9f\x98\xad https://t.co/DrfJUlCQGs'
2021-10-05 11:32:47,1445351258076811272,Wong cilik,"b'@ssw_sat Sinovac...klu om pake vaksin apa...saya vaksin debat dulu ama boss...ujung""nya klu ngga vaksin ..di pecat...'"
2021-10-05 11:32:33,1445351196970020864,kodim1401,"b'telah berlangsung kegiatan Vaksinasi COVID-19 Dosis 1 dan 2  sinovac, kepada  masyarakat (Umum), yang diselenggarak\xe2\x80\xa6 https://t.co/4L8KZV1BR8'"
2021-10-05 11:31:03,1445350821399392260,ᴇʟɪᴏꜱ,"b'@bertanyarl w malah mau nya sinovac aja, make pfizer efeknya lebih berasa'"
2021-10-05 11:30:53,1445350778491703305,Albert Nari,b'RT @SamarindaUpdate: Via @raratitihhh \xf0\x9f\x92\x89Vaksin Covid 19\n- 7 Okt 21 di Kampus Untag (Sinovac dosis 1)\n- 8 Okt 21 di Gedung PKK (Pfizer dosis\xe2\x80\xa6'
2021-10-05 11:30:46,1445350746904428554,ypoo🌻,b'@sibro27_ Emane. Sinovac dong garai lemu.'
2021-10-05 11:29:41,1445350475423830018,Secha Ft 비비지,"b'@Viaafyy Yg pertama sinovac itu kek ya allah mo kmna\xc2\xb2 aja sakit ditangan kak, yg kedua kalo g slh moderna sih'"
2021-10-05 11:26:16,1445349615834787842,ᴸ yunﾐ That's Okay🌵,b'@deejvosh4 sama tapi aku nunggu sinovac'
2021-10-05 11:25:51,1445349509928656914,🏴Vera Moan 🏴,b'RT @AyamAcc: Aku dah fully vaccinated pun. Aku still questions the vaccine sebab personal experience aku sendiri. Bila tengok aku yang kaki\xe2\x80\xa6'
2021-10-05 11:24:46,1445349238792097796,Samarinda Update,b'Via @raratitihhh \xf0\x9f\x92\x89Vaksin Covid 19\n- 7 Okt 21 di Kampus Untag (Sinovac dosis 1)\n- 8 Okt 21 di Gedung PKK (Pfizer dos\xe2\x80\xa6 https://t.co/EmV2WYTjdd'
2021-10-05 11:24:16,1445349114019934211,"𝙼𝚒𝚕𝚕𝚢,𝚔𝚊𝚔𝚌𝚒𝚔 𝚂𝚞𝚙𝚎𝚛𝚌𝚞𝚋𝚎 🏴",b'Sinovac people takleh masuk Japan &amp; Korea ke?'
2021-10-05 11:24:02,1445349052950855688,pro takoyaki,b'Aku dah fully vaccinated pun. Aku still questions the vaccine sebab personal experience aku sendiri. Bila tengok ak\xe2\x80\xa6 https://t.co/Ukd2AzEDvK'
2021-10-05 11:23:26,1445348903084195855,♡ sha senpai !! | k/ia.,b'@floetzy kalo pake sinovac mah enggak'
2021-10-05 11:21:33,1445348430386110468,N A T,"b'@bertanyarl Presiden, jajaran pemerintahan, public figure, nakes mostly vaksin Sinovac and it helps so much, bilang\xe2\x80\xa6 https://t.co/BDBmklXfGP'"
2021-10-05 11:15:13,1445346834495389702,Nanaa :Jimtober🐥| anti mental yupi,"b'@bertanyarl Mang napa c mw sinovac maw astra yg penting ada, ribet bgt loee'"
2021-10-05 11:13:03,1445346291370713093,ámy ‹𝟥,"b'@thesunghblush sinovac mak aku pfizer pun okay je , kau apa'"
2021-10-05 11:11:53,1445345997954039811,pa ☻,"b'@rdxxnta aku vaksin sinovac ya, kyknya tiap org beda2 efeknya soalnya tanteku vaksin astra malemnya meriang 3 hari'"
2021-10-05 11:11:20,1445345857738403845,Comberan Jaman,"b'RT @pakne_sarah: TOA masjid mengumumkan acara vaksinasi massal besok, sinovac dosis 1.\nSasaran, umum dan pelajar (12 th ke atas).\nTempat, s\xe2\x80\xa6'"
2021-10-05 11:09:15,1445345332137660418,roosida taufani,"b'@kafiradikalis Pake vaksin apa tu?gw pnah alergian parah kek yg kiri,ruam &amp; gatel bgt. Pernah kek yg kanan tp ga bn\xe2\x80\xa6 https://t.co/af6XxyxjKn'"
2021-10-05 11:06:16,1445344581365600265,Why.,b'Nek iseh vaksin sinovac rasah sok kerass!'
2021-10-05 11:05:05,1445344285134491651,chaaa...💚,b'@SLYTAEGGUKIE @bertanyarl semakin tinggi keefektifannya semakin tinggi jg efek sampingnya itu yg aku takutkan jd pa\xe2\x80\xa6 https://t.co/MWt7QTMbUI'
2021-10-05 11:03:51,1445343974806286346,Violetá,b'@crunchynipsz Hahahahsha aku malass. Sebab dia pernah hasut mak aku vaksin ni tak elok. Dia pilih sinovac je kalau lain dia tak nak.'
2021-10-05 11:03:06,1445343785660006406,cacaw⁷🍉,"b'@bertanyarl Lah, gue vaksin sinovac juga karena vaksin pas awal2 baru mulai vaksin massal. Kebagiannya itu, kaga bi\xe2\x80\xa6 https://t.co/p9s5XO3rdM'"
2021-10-05 11:00:33,1445343145424658438,chaaa...💚,b'@SLYTAEGGUKIE @bertanyarl aku vaksinnya sinovac meski baru dosis pertama tp gapapa yg penting udh vaksin'
2021-10-05 10:59:50,1445342962435563525,tris💃⛰,b'@xziaowen Cepet sembuh ya..\nPonakan ku kemarin pake sinovac juga demam gitu..\nAku alhamdulillah gak kenapa-napa'
2021-10-05 10:58:10,1445342544171192323,Agustina Brana,b'@dkksemarang Min minta tolong ada info vaksin dosis 2 astra ga ya? \nSoalnya di kab semarang kebanyakan sinovac sama moderna'
2021-10-05 10:57:55,1445342482112278530,nadz,b'@banjarbase Sinovac si harusnya'
2021-10-05 10:57:43,1445342430421602305,Call me Ngkong Roses #vaccinated.,"b'\xe2\x80\x9cStok vaksin kami cukup bapak. Stok saat ini tersisa 5.440 dosis terdiri dari vaksin Sinovac dan Sinopharm,\xe2\x80\x9d jawab\xe2\x80\xa6 https://t.co/HYtSMxR7Fu'"
2021-10-05 10:55:41,1445341919848980480,𝓽𝓪𝓽𝓮𝓻 𝓽𝓱💿𝓽𝓼,b'@banjarbase hah harusnya sinovac harus samaa'
2021-10-05 10:54:22,1445341590327685122,Akhlakless,b'Akhirnya kelar juga pasang chip Sinovac dalam diri saya . Tubuh ini bisa terkoneksi dengan https://t.co/5wR7Iq7qoB'
2021-10-05 10:49:24,1445340339871518720,rimo ツ,"b'""Ini sinovac ya kak"" https://t.co/vU3n7pLjUf'"
2021-10-05 10:49:08,1445340272821293069,MADUTV MEDIA NETWORK,b'Sidoarjo \xe2\x80\x93 Ratusan Siswa SMK YPM 7 Tarik Divaksin Jenis\xc2\xa0Sinovac https://t.co/p2E5HA889l'
2021-10-05 10:48:45,1445340172975935491,Nyun (?),b'RT @ppidrsudkartini: Pelayanan Vaksinasi Covid Khusus Dosis 2 Sinovac https://t.co/KxTD9gZkwN'
2021-10-05 10:48:10,1445340029329416192,Inadiasyikin,b'Aku salah seorang yang ada multiple allergies tapi proceed nak vaksin atas pilihan sendiri walaupun doktor 50/50 na\xe2\x80\xa6 https://t.co/QrgevOEBpG'
2021-10-05 10:47:39,1445339899805126661,Anggie Dewi Oc,"b'Selamat sore admin @LaporCovid, @KawalCOVID19 mohon info utk lapor KIPI setelah vaksin sinovac ke siapa ya? Kontak\xe2\x80\xa6 https://t.co/Bts6Fn2zWg'"
2021-10-05 10:45:46,1445339425693593602,cakar meow meow,"b'@rafidah72 doc, jiran sy dh complete 2 dos Sinovac last Jun..last 2 weeks contact rapat dgn kes +ve.. kelmarin dia ditidurkan..'"
2021-10-05 10:45:06,1445339254758862851,Bisnis.com,b'Gratis! Ada 2000 Dosis Vaksin Covid-19 Sinovac di Bandung https://t.co/5KBsnxFwPW'
2021-10-05 10:45:00,1445339231803428867,Anggie Dewi Oc,"b'Selamat sore admin @PRFMnews,@Bandung_Dinkes mohon info utk lapor KIPI setelah vaksin sinovac ke siapa ya? Kontak y\xe2\x80\xa6 https://t.co/MSlH27xHne'"
2021-10-05 10:43:11,1445338774469152772, Jepara Twitt,b'RT @ppidrsudkartini: Pelayanan Vaksinasi Covid Khusus Dosis 2 Sinovac https://t.co/KxTD9gZkwN'
2021-10-05 10:42:22,1445338568050630658,Kodim 1411 Bulukumba,b'Serda Arifuddin Babinsa Koramil 1411-02/Tanete Kel. Tanete melaksanakan pemantauan dan pendampingan vaksinasi jenis\xe2\x80\xa6 https://t.co/Vw4WsYMEFJ'
2021-10-05 10:41:34,1445338367768498182,😄 senyumin aja,"b'@garutfess Vaksin apa nder sinovac atau as? Kalo sinovac jaraknya 28 hari, kalo AZ jaraknya 3 bulan'"
2021-10-05 10:37:37,1445337371721932803,katniss,"b'Soalan serius, boleh ke campur dos vaksin? Aku nampak kat tiktok sbb org tu dia dos sinovac, sampai tanah arab dia\xe2\x80\xa6 https://t.co/k2f7e2z6of'"
2021-10-05 10:37:10,1445337260296060931,Ahmad Shuib,"b'Kes ni patient 1st dos sinovac, dtg nk minta tukar vaksin sbb post vaksin kena salmonella. Tgk kes dia mmg xperlu t\xe2\x80\xa6 https://t.co/GguMJ2FT3q'"
2021-10-05 10:37:04,1445337235587362822,manusia setan jahat 🤣,"b'@tidaksukaduren asem kok, nek ono info vaksin sinovac dosis 2 gak ribet kabari yak'"
2021-10-05 10:36:55,1445337198853644293,snow ❄️,"b'@nasyadzkia skrg sinovac udh byk tu, efeknya juga dikit drpd az setauku sih ya hehe'"
2021-10-05 10:36:38,1445337125021356032,OPEN FOLLBACK,"b'/wal Aku lo sudah bevaksin 2 kali, dan vaksin yg pertama tu Sinovac, nah yg kedua tuh dasar Astrazeneca kah, atau s\xe2\x80\xa6 https://t.co/ltr5AK6zQ6'"
2021-10-05 10:36:25,1445337070054961153,◡̈ chika 𖥻jimtober!!,"b'@bertanyarl aneh lo, kemaren-kemaren masih banyak yg ga mau vaksin dikatain. sekarang udah pada vaksin yang rata-ra\xe2\x80\xa6 https://t.co/L7rTWwI7EX'"
2021-10-05 10:35:04,1445336730316378114,Humas Polsek Kedungwaringin,"b'Buka layanan vaksin jenis sinovac di halaman  Mako, Polsek Kedungwaringin bersama PKM Kedungwaringin dan relawan va\xe2\x80\xa6 https://t.co/KijOhlR2DC'"
2021-10-05 10:33:37,1445336368377303042,vini,"b'@bertanyarl duh, bokap sama nyokap pake sinovac pas kena covid otg tuh gada gejala apa apa temen gue yg pake astra\xe2\x80\xa6 https://t.co/5Hk0HjxUCi'"
2021-10-05 10:32:41,1445336131285897226,Kodim 0725/Sragen,"b'Peduli wilayah binaan, Anggota Koramil 18/Kalijambe melaksanakan kegiatan pemantauan dan pendampingan Vaksinasi Sin\xe2\x80\xa6 https://t.co/4ggFerrbHp'"
2021-10-05 10:31:58,1445335952361091075,Polsek Babelan,b'Anggota Polsek Babelan melaksanakan kegiatan pengamanan  giat Vaksinasi MERDEKA BERANI DOSIS KE 2 yang diselenggara\xe2\x80\xa6 https://t.co/Xtpehun8N4'
2021-10-05 10:31:19,1445335785838821380,rilislampung,b'Sebanyak 250 dosis vaksin Sinovac disiapkan untuk vaksinasi tahap pertama hari ini. https://t.co/nYlWQa3bEa'
2021-10-05 10:29:57,1445335445395501058,ama🍃,b'Emang luar biasa kipi moderna tuh\xf0\x9f\x98\x8c sampe teler diriku. Bapak ibu sama adek pake sinovac tp side effect nya cuma pegel'
2021-10-05 10:28:48,1445335153748836355,",",b'@bertanyarl Gue yang hari ini habis vaksin sinovac rasa ingin menggebuk menggelora'
2021-10-05 10:26:11,1445334496333557760,Khoyrul Anam,"b'@tilazunt @phail @_senseoo @kumasibinggung @BadmintonTalk Kan ga semua orang pake sinovac kakaa, warga biasa pun ad\xe2\x80\xa6 https://t.co/8J13XyYOkU'"
2021-10-05 10:25:20,1445334282583494656,Yusuf Gunawan,b'RT @PKedungkandang: Vaksin Pertama Sinovac 50 Dosis \n\nAyo Rek Vaksinasi Drive Thru \n\nRabu Tanggal 06 Oktober 2021 Pukul 09.00 Wib Di Stadio\xe2\x80\xa6'
2021-10-05 10:24:47,1445334141973647362,sifangirl ↺,b'RT @depokita: Informasi mengenai vaksinasi di Setiajaya Toyota Cimanggis Depok periode 7-9 Oktober 2021 menggunakan jenis vaksin Sinovac\xe2\x80\xa6'
2021-10-05 10:24:28,1445334064685203458,Dian Kristiandi,b'RT @ppidrsudkartini: Pelayanan Vaksinasi Covid Khusus Dosis 2 Sinovac https://t.co/KxTD9gZkwN'
2021-10-05 10:21:57,1445333431257157634,Tilazunt,b'@phail @_senseoo @kumasibinggung @BadmintonTalk Lah apanan indonesia juga pake sinovac apa udah di booster pake modarna atau piser?'
2021-10-05 10:20:54,1445333168110792704,𝗠𝗮𝘀𝗚𝘂𝗿𝘂,b'RT @PKedungkandang: Vaksin Pertama Sinovac 50 Dosis \n\nAyo Rek Vaksinasi Drive Thru \n\nRabu Tanggal 06 Oktober 2021 Pukul 09.00 Wib Di Stadio\xe2\x80\xa6'
2021-10-05 10:20:39,1445333104437043201,RSUD RA. KARTINI JEPARA,b'Pelayanan Vaksinasi Covid Khusus Dosis 2 Sinovac https://t.co/KxTD9gZkwN'
2021-10-05 10:20:07,1445332968680013833,bagus,b'RT @PKedungkandang: Vaksin Pertama Sinovac 50 Dosis \n\nAyo Rek Vaksinasi Drive Thru \n\nRabu Tanggal 06 Oktober 2021 Pukul 09.00 Wib Di Stadio\xe2\x80\xa6'
2021-10-05 10:17:20,1445332269263204353,Annas Binarjo,b'@maulana73175376 @dapitnih @maspiyuaja @almagentia369 @cybsquad_ @Minang_cyber @TedHilbert @PBIDI @__Sridiana_3va K\xe2\x80\xa6 https://t.co/JASVBdM6Ar'
2021-10-05 10:17:16,1445332252070535170,Humas Kediri Tabanan,"b'Ayo Hadiri Gerai Vaksin TNI - Polri, yang dilaksanakan pada hari Rabu, tanggal 06 Oktober 2021, jam 09.00 - 12.00 W\xe2\x80\xa6 https://t.co/7DhS7Uta0O'"
2021-10-05 10:12:04,1445330943669989380,Aktor Tuir,"b'@ArizaPatria PAK WAGUB, INGA INGA ! \nJika Masa Efektif Sinovac 6 Bulan Maka : \nAKHIR OKTOBER GURU GURU HARUS MENDAP\xe2\x80\xa6 https://t.co/CsJpDovMjc'"
2021-10-05 10:10:56,1445330658428014600,Bentara Bumi 🏳️‍⚧️,"b'\xe2\x80\x9cVaksin kedua, Sinovac, betul? Oke lemesin lengannya, bismillah\xe2\x80\xa6\xe2\x80\x9d Kak Nakes menyuntikkan vaksin ke lenganku.\n\n\xe2\x80\xa6\n\xe2\x80\xa6\n\xe2\x80\x9c\xe2\x80\xa6 https://t.co/WWguyx4eGt'"
2021-10-05 10:08:50,1445330129375219714,KPU Kabupaten Kampar,"b'RT @KPU_ID: #TemanPemilih, Vaksinasi Covid-19 dosis kedua kembali dilaksanakan bagi keluarga pegawai di lingkungan Sekretariat Jenderal KPU\xe2\x80\xa6'"
2021-10-05 10:08:09,1445329955794030596,Hakim,b'RT @teddyrry: Yang mau vaksin astra or sinovac dosis 1 n 2 bisa langsung tancap gas ke preston yaaaa... @infomalang \n\n#vaksinmalang https:/\xe2\x80\xa6'
2021-10-05 10:04:52,1445329131575541765,ً,b'Banyak bacot kontol. Gua gamake sinovac tapi gua ludahin ni org klo ktmu. https://t.co/z9dvtvMJAz'
2021-10-05 10:04:35,1445329058905006085,erine,b'@hmetromy Alhamdulilah...malaysia jer mengada2 rakyatnya #aifullyvaksinated #sinovac #2dose \xf0\x9f\x98\x98\xf0\x9f\xa6\x8b'
2021-10-05 10:02:41,1445328582528548866,Ziyadu Rizqi,b'RT @formad_ugm: Layanan Vaksinasi untuk umum dengan Vaksin Sinovac Dosis 1 &amp; Dosisi 2\n\n\xf0\x9f\x97\x93\xef\xb8\x8f : Senin - Kamis\n\xe2\x8f\xb0 : 08.00 - 12.00\n\xf0\x9f\x93\x9d : Kuota 200 p\xe2\x80\xa6'
2021-10-05 9:58:38,1445327561274187783,👻,b'RT @PKedungkandang: Vaksin Pertama Sinovac 50 Dosis \n\nAyo Rek Vaksinasi Drive Thru \n\nRabu Tanggal 06 Oktober 2021 Pukul 09.00 Wib Di Stadio\xe2\x80\xa6'
2021-10-05 9:58:14,1445327460006985729,Ash || Jimtober⁷⟬⟭,b'@bertanyarl Lu masalah beda jenis vaksin ae dibikin ribet bgini. Yg penting tuh vaksin dulu woey. Udah mau abis ini\xe2\x80\xa6 https://t.co/jfWYegRWDm'
