,waktu,id,username,teks,text,WordToken,SentToken,WordLemma
944,2021-10-11 12:42:41,1447543172452605964,just'someone',  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']",['  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya'],"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']"
945,2021-10-11 12:41:57,1447542991938199552,mirza afrian,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']",['  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya'],"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']"
946,2021-10-11 12:38:21,1447542085469368331,DSF,  gerai vaksin presisi  polres tasikmalaya kota  haritanggal  selasa 12 oktober 2021 pukul  0800 wib sd selesai beempaxe2x80xa6,  gerai vaksin presisi  polres tasikmalaya kota  haritanggal  selasa 12 oktober 2021 pukul  0800 wib sd selesai beempaxe2x80xa6,"['gerai', 'vaksin', 'presisi', 'polres', 'tasikmalaya', 'kota', 'haritanggal', 'selasa', '12', 'oktober', '2021', 'pukul', '0800', 'wib', 'sd', 'selesai', 'beempaxe2x80xa6']",['  gerai vaksin presisi  polres tasikmalaya kota  haritanggal  selasa 12 oktober 2021 pukul  0800 wib sd selesai beempaxe2x80xa6'],"['gerai', 'vaksin', 'presisi', 'polres', 'tasikmalaya', 'kota', 'haritanggal', 'selasa', '12', 'oktober', '2021', 'pukul', '0800', 'wib', 'sd', 'selesai', 'beempaxe2x80xa6']"
947,2021-10-11 12:37:03,1447541758624034818,BucinKyuhyun🤡,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
948,2021-10-11 12:36:43,1447541674763120643,-, waktu itu sinovac susah, waktu itu sinovac susah,"['waktu', 'itu', 'sinovac', 'susah']",[' waktu itu sinovac susah'],"['waktu', 'itu', 'sinovac', 'susah']"
949,2021-10-11 12:35:46,1447541434953854980,🇵🇸 اميرول,  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6,  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6,"['siapa', 'yang', 'ambil', 'sinovac', 'masih', 'dikategorikan', 'sebagai', 'unvaccinated', 'daripada', 'government', 'uk', 'yaa', 'still', 'kena', 'kuarantin', '10', 'daysxe2x80xa6']",['  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6'],"['siapa', 'yang', 'ambil', 'sinovac', 'masih', 'dikategorikan', 'sebagai', 'unvaccinated', 'daripada', 'government', 'uk', 'yaa', 'still', 'kena', 'kuarantin', '10', 'daysxe2x80xa6']"
950,2021-10-11 12:34:21,1447541076227596290,有琪,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
951,2021-10-11 12:32:42,1447540660710481926,jun/nab, gua ga ada wejangan gt pdhl sinovac jg cuma jaga2 minum paracetamol aja abis vaksin, gua ga ada wejangan gt pdhl sinovac jg cuma jaga2 minum paracetamol aja abis vaksin,"['gua', 'ga', 'ada', 'wejangan', 'gt', 'pdhl', 'sinovac', 'jg', 'cuma', 'jaga2', 'minum', 'paracetamol', 'aja', 'abis', 'vaksin']",[' gua ga ada wejangan gt pdhl sinovac jg cuma jaga2 minum paracetamol aja abis vaksin'],"['gua', 'ga', 'ada', 'wejangan', 'gt', 'pdhl', 'sinovac', 'jg', 'cuma', 'jaga2', 'minum', 'paracetamol', 'aja', 'abis', 'vaksin']"
952,2021-10-11 12:31:59,1447540482473545730,SINDOnews,calon jemaah umrah pengguna vaksin sinovac siapsiap disuntik dosis 3     ,calon jemaah umrah pengguna vaksin sinovac siapsiap disuntik dosis 3     ,"['calon', 'jemaah', 'umrah', 'pengguna', 'vaksin', 'sinovac', 'siapsiap', 'disuntik', 'dosis', '3']",['calon jemaah umrah pengguna vaksin sinovac siapsiap disuntik dosis 3'],"['calon', 'jemaah', 'umrah', 'pengguna', 'vaksin', 'sinovac', 'siapsiap', 'disuntik', 'dosis', '3']"
953,2021-10-11 12:28:04,1447539497046982657,Firda,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']",['  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya'],"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']"
954,2021-10-11 12:26:03,1447538990500876294,Perperaaa, hooh katanya efeknya lebih kerasa daripada sinovac  tapi kan dah lega yaa kamu dah 2 kali, hooh katanya efeknya lebih kerasa daripada sinovac  tapi kan dah lega yaa kamu dah 2 kali,"['hooh', 'katanya', 'efeknya', 'lebih', 'kerasa', 'daripada', 'sinovac', 'tapi', 'kan', 'dah', 'lega', 'yaa', 'kamu', 'dah', '2', 'kali']",[' hooh katanya efeknya lebih kerasa daripada sinovac  tapi kan dah lega yaa kamu dah 2 kali'],"['hooh', 'katanya', 'efeknya', 'lebih', 'kerasa', 'daripada', 'sinovac', 'tapi', 'kan', 'dah', 'lega', 'yaa', 'kamu', 'dah', '2', 'kali']"
955,2021-10-11 12:24:43,1447538653572395011,🖤,  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6,  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6,"['siapa', 'yang', 'ambil', 'sinovac', 'masih', 'dikategorikan', 'sebagai', 'unvaccinated', 'daripada', 'government', 'uk', 'yaa', 'still', 'kena', 'kuarantin', '10', 'daysxe2x80xa6']",['  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6'],"['siapa', 'yang', 'ambil', 'sinovac', 'masih', 'dikategorikan', 'sebagai', 'unvaccinated', 'daripada', 'government', 'uk', 'yaa', 'still', 'kena', 'kuarantin', '10', 'daysxe2x80xa6']"
956,2021-10-11 12:24:40,1447538640809119752,binyukee44,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
957,2021-10-11 12:20:10,1447537509601185803,Rooney, sinovacbaru peama soalnya kemaren sebulanan gw kesehatan ga stabiltrs baru ini sihkata dokterxe2x80xa6 , sinovacbaru peama soalnya kemaren sebulanan gw kesehatan ga stabiltrs baru ini sihkata dokterxe2x80xa6 ,"['sinovacbaru', 'peama', 'soalnya', 'kemaren', 'sebulanan', 'gw', 'kesehatan', 'ga', 'stabiltrs', 'baru', 'ini', 'sihkata', 'dokterxe2x80xa6']",[' sinovacbaru peama soalnya kemaren sebulanan gw kesehatan ga stabiltrs baru ini sihkata dokterxe2x80xa6'],"['sinovacbaru', 'peama', 'soalnya', 'kemaren', 'sebulanan', 'gw', 'kesehatan', 'ga', 'stabiltrs', 'baru', 'ini', 'sihkata', 'dokterxe2x80xa6']"
958,2021-10-11 12:20:08,1447537501120327681,z, hello saya just nak beanya sekarang vaksin malaysia ada ke yang vaccine bercampur i mean 1st dosexe2x80xa6 , hello saya just nak beanya sekarang vaksin malaysia ada ke yang vaccine bercampur i mean 1st dosexe2x80xa6 ,"['hello', 'saya', 'just', 'nak', 'beanya', 'sekarang', 'vaksin', 'malaysia', 'ada', 'ke', 'yang', 'vaccine', 'bercampur', 'i', 'mean', '1st', 'dosexe2x80xa6']",[' hello saya just nak beanya sekarang vaksin malaysia ada ke yang vaccine bercampur i mean 1st dosexe2x80xa6'],"['hello', 'saya', 'just', 'nak', 'beanya', 'sekarang', 'vaksin', 'malaysia', 'ada', 'ke', 'yang', 'vaccine', 'bercampur', 'i', 'mean', '1st', 'dosexe2x80xa6']"
959,2021-10-11 12:19:48,1447537416659632139,Uyung Choi,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
960,2021-10-11 12:18:02,1447536970800898054,☕️🇲🇾,  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6,  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6,"['siapa', 'yang', 'ambil', 'sinovac', 'masih', 'dikategorikan', 'sebagai', 'unvaccinated', 'daripada', 'government', 'uk', 'yaa', 'still', 'kena', 'kuarantin', '10', 'daysxe2x80xa6']",['  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6'],"['siapa', 'yang', 'ambil', 'sinovac', 'masih', 'dikategorikan', 'sebagai', 'unvaccinated', 'daripada', 'government', 'uk', 'yaa', 'still', 'kena', 'kuarantin', '10', 'daysxe2x80xa6']"
961,2021-10-11 12:16:16,1447536525206454280,ㄹxㄴ🌷,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
962,2021-10-11 12:14:52,1447536176093487110,PPTR🐩 ||🫀SJ17🫀||,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
963,2021-10-11 12:12:33,1447535593131446273,Sunupinasti🌞,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']",['  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya'],"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']"
964,2021-10-11 12:12:09,1447535489641172996,Sayasatpol,bmenkes ri cuma dapat jatah 20 juta vaksin novavax sisanya diganti sinovac ,bmenkes ri cuma dapat jatah 20 juta vaksin novavax sisanya diganti sinovac ,"['bmenkes', 'ri', 'cuma', 'dapat', 'jatah', '20', 'juta', 'vaksin', 'novavax', 'sisanya', 'diganti', 'sinovac']",['bmenkes ri cuma dapat jatah 20 juta vaksin novavax sisanya diganti sinovac'],"['bmenkes', 'ri', 'cuma', 'dapat', 'jatah', '20', 'juta', 'vaksin', 'novavax', 'sisanya', 'diganti', 'sinovac']"
965,2021-10-11 12:11:54,1447535426894319616,Perperaaa, dah lega juga tuh  aku sinovac  hbu , dah lega juga tuh  aku sinovac  hbu ,"['dah', 'lega', 'juga', 'tuh', 'aku', 'sinovac', 'hbu']",[' dah lega juga tuh  aku sinovac  hbu'],"['dah', 'lega', 'juga', 'tuh', 'aku', 'sinovac', 'hbu']"
966,2021-10-11 12:10:11,1447534997259243521,The Light Of Fame 💡,  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6,  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6,"['siapa', 'yang', 'ambil', 'sinovac', 'masih', 'dikategorikan', 'sebagai', 'unvaccinated', 'daripada', 'government', 'uk', 'yaa', 'still', 'kena', 'kuarantin', '10', 'daysxe2x80xa6']",['  siapa yang ambil sinovac masih dikategorikan sebagai unvaccinated daripada government uk yaa still kena kuarantin 10 daysxe2x80xa6'],"['siapa', 'yang', 'ambil', 'sinovac', 'masih', 'dikategorikan', 'sebagai', 'unvaccinated', 'daripada', 'government', 'uk', 'yaa', 'still', 'kena', 'kuarantin', '10', 'daysxe2x80xa6']"
967,2021-10-11 12:09:55,1447534927478550533,hello,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']",['  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya'],"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']"
968,2021-10-11 12:09:41,1447534869169401867,안아누나, sinovac tan udah 28hari bsk tgl 13 tuh tp malah telat krna dr petugasnya mundur seminggu ktnyaxe2x80xa6 , sinovac tan udah 28hari bsk tgl 13 tuh tp malah telat krna dr petugasnya mundur seminggu ktnyaxe2x80xa6 ,"['sinovac', 'tan', 'udah', '28hari', 'bsk', 'tgl', '13', 'tuh', 'tp', 'malah', 'telat', 'krna', 'dr', 'petugasnya', 'mundur', 'seminggu', 'ktnyaxe2x80xa6']",[' sinovac tan udah 28hari bsk tgl 13 tuh tp malah telat krna dr petugasnya mundur seminggu ktnyaxe2x80xa6'],"['sinovac', 'tan', 'udah', '28hari', 'bsk', 'tgl', '13', 'tuh', 'tp', 'malah', 'telat', 'krna', 'dr', 'petugasnya', 'mundur', 'seminggu', 'ktnyaxe2x80xa6']"
969,2021-10-11 12:08:14,1447534505464455174,andi ananda, kan sudah ada pfizer moderna buat apa itu sinovac, kan sudah ada pfizer moderna buat apa itu sinovac,"['kan', 'sudah', 'ada', 'pfizer', 'moderna', 'buat', 'apa', 'itu', 'sinovac']",[' kan sudah ada pfizer moderna buat apa itu sinovac'],"['kan', 'sudah', 'ada', 'pfizer', 'moderna', 'buat', 'apa', 'itu', 'sinovac']"
970,2021-10-11 12:07:58,1447534436581474307,Abinyadzaky,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya ,"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']",['  efikasi vaksin sinovac berkurang setelah melampaui 3 hingga 6 bulan berikut faktafaktanya'],"['efikasi', 'vaksin', 'sinovac', 'berkurang', 'setelah', 'melampaui', '3', 'hingga', '6', 'bulan', 'berikut', 'faktafaktanya']"
